Name,AllianceName,CharacterId,Favorite,Level,Power,Stars,RedStar,GearLevel,Basic,Special,Ultimate,Passive,ISO Class,ISO Level,ISO Armor,ISO Damage,ISO Focus,ISO Health,ISO Resist
Shammy,SIGMA Infamously Strange,Beta Ray Bill,true,95,257329,8,8,17,7,7,7,5,Raider,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Bishop,false,90,247557,8,8,16,7,7,7,5,Striker,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Black Bolt,false,85,202196,8,8,16,7,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Black Panther,false,85,182732,8,7,16,6,6,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Black Panther (1MM),true,85,178320,7,7,16,6,6,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Black Widow,true,85,209916,8,8,16,6,7,6,4,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Blob,false,80,143731,8,7,15,6,7,6,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Brawn,false,90,273281,8,7,17,7,7,7,5,Skirmisher,10,10,10,10,10,10
Shammy,SIGMA Infamously Strange,Bucky Barnes,false,95,245201,6,6,17,7,7,7,5,Raider,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Bullseye,false,70,74982,8,6,12,6,6,6,4,Raider,4,4,4,4,4,4
Shammy,SIGMA Infamously Strange,Cable,false,75,100415,8,7,13,6,6,6,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Captain America,false,95,323173,8,8,17,7,7,7,5,Striker,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Captain America (Sam),false,91,264276,8,8,16,7,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Captain America (WWII),false,95,236358,7,7,16,7,7,7,5,Raider,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Captain Carter,false,95,283470,7,7,16,7,7,7,5,Healer,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Captain Marvel,false,85,199966,8,7,16,6,7,7,5,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Carnage,false,85,172938,8,8,15,7,6,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Cloak,false,92,250157,8,7,16,7,7,7,5,Skirmisher,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Colleen Wing,false,90,208449,8,7,16,7,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Colossus,false,75,116989,8,6,14,6,6,7,5,Fortifier,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Corvus Glaive,false,80,142303,8,7,15,7,6,6,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Cosmo,false,75,101836,6,6,14,6,6,6,4,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Crossbones,false,70,75643,8,8,12,6,6,6,4,Raider,4,4,4,4,4,4
Shammy,SIGMA Infamously Strange,Crystal,false,80,115256,8,8,13,6,6,6,5,Healer,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Cull Obsidian,false,80,164959,8,7,15,7,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Cyclops,false,65,70185,8,6,12,6,6,6,4,Striker,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Dagger,true,92,256490,8,7,16,7,7,7,5,Striker,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Daredevil,false,70,89282,8,7,13,7,6,6,4,Raider,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Dark Beast,true,95,276132,8,7,17,7,7,7,5,Skirmisher,10,10,10,10,10,10
Shammy,SIGMA Infamously Strange,Dazzler,false,92,266936,8,7,17,7,7,7,5,Raider,10,10,10,10,10,10
Shammy,SIGMA Infamously Strange,Deadpool,false,73,83449,8,6,13,6,6,6,4,Skirmisher,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Deathlok,false,95,334576,8,8,16,7,7,7,5,Raider,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Deathpool,false,95,340354,8,7,16,7,7,7,5,Striker,10,10,10,10,10,10
Shammy,SIGMA Infamously Strange,Doctor Doom,false,95,320187,8,6,17,7,7,7,5,Striker,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Doctor Octopus,false,85,190445,8,8,15,7,7,7,5,Healer,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Doctor Strange,true,75,118028,8,7,14,6,6,7,4,Fortifier,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Doctor Voodoo,false,80,135378,7,6,15,6,6,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Domino,false,73,84095,8,6,13,6,6,6,5,Fortifier,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Dormammu,false,85,197966,8,5,16,7,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Drax,false,72,99537,8,8,13,6,6,6,4,Fortifier,5,5,5,5,5,5
Shammy,SIGMA Infamously Strange,Ebony Maw,false,82,159115,8,7,15,7,7,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Echo,true,83,160943,8,6,15,6,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Electro,false,75,99890,8,7,13,6,6,7,4,Striker,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Elektra,false,70,82642,8,8,13,6,6,6,4,Skirmisher,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Elsa Bloodstone,false,70,86332,8,6,13,6,6,6,4,Raider,5,5,5,5,5,5
Shammy,SIGMA Infamously Strange,Emma Frost,false,85,195711,8,7,16,7,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Falcon,false,75,115067,8,7,14,6,7,7,4,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Fantomex,false,90,238674,8,6,17,7,7,7,5,Raider,10,10,10,10,10,10
Shammy,SIGMA Infamously Strange,Firestar,false,1,665,6,6,1,1,1,i,i,Raider,5,5,5,5,5,5
Shammy,SIGMA Infamously Strange,Gambit,false,92,284704,8,8,17,7,7,7,5,Raider,10,10,10,10,10,10
Shammy,SIGMA Infamously Strange,Gamora,false,85,200029,8,7,16,7,7,7,5,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Ghost,false,87,196167,8,8,16,7,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Ghost Rider,false,75,124438,8,6,14,6,6,6,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Ghost-Spider,false,91,246048,8,7,16,7,7,7,5,Raider,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Graviton,false,75,100622,8,7,13,6,7,7,4,Striker,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Green Goblin,false,80,137614,8,7,15,6,6,6,4,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Groot,false,75,111019,8,6,14,6,6,7,5,Healer,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Gwenpool,false,1,544,6,6,1,1,1,i,i,Raider,5,5,5,5,5,5
Shammy,SIGMA Infamously Strange,Hand Archer,false,60,52732,8,6,11,6,6,0,4,Raider,1,1,1,1,1,1
Shammy,SIGMA Infamously Strange,Hand Assassin,false,60,53648,8,7,11,6,6,0,4,Skirmisher,2,2,2,2,2,2
Shammy,SIGMA Infamously Strange,Hand Blademaster,false,55,37754,8,6,10,6,5,0,4,Raider,1,1,1,1,1,1
Shammy,SIGMA Infamously Strange,Hand Sentry,false,66,62093,8,7,12,6,6,0,4,Fortifier,2,2,2,2,2,2
Shammy,SIGMA Infamously Strange,Hand Sorceress,false,75,110376,8,8,14,7,7,0,4,Healer,2,2,2,2,2,2
Shammy,SIGMA Infamously Strange,Hawkeye,false,85,160199,8,8,16,6,7,6,4,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Heimdall,false,85,188281,8,8,16,6,6,6,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Hela,false,80,165056,8,7,15,7,7,7,5,Healer,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Hulk,false,95,326196,8,7,17,7,7,7,5,Healer,10,10,10,10,10,10
Shammy,SIGMA Infamously Strange,Hulkbuster,false,95,324969,8,7,17,7,7,7,5,Striker,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Human Torch,false,72,88948,8,7,13,6,6,6,5,Striker,2,2,2,2,2,2
Shammy,SIGMA Infamously Strange,Hydra Armored Guard,false,65,65414,8,7,12,6,6,0,4,Fortifier,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Hydra Grenadier,false,65,61665,8,6,12,6,6,0,4,Raider,2,2,2,2,2,2
Shammy,SIGMA Infamously Strange,Hydra Rifle Trooper,false,65,62365,8,6,12,6,6,0,4,Raider,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Hydra Scientist,false,75,120032,8,8,14,6,7,0,4,Healer,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Hydra Sniper,false,65,65154,8,7,12,6,6,0,4,Raider,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Iceman,false,90,229002,8,8,16,7,7,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Ikaris,false,95,312047,8,8,16,7,7,7,5,Striker,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Invisible Woman,false,85,164440,8,7,15,6,7,6,5,Healer,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Iron Fist,false,90,206018,8,7,16,7,7,7,5,Healer,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Iron Fist (WWII),false,95,246344,7,7,17,7,7,7,5,Healer,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Iron Man,false,90,239837,8,7,16,7,7,7,5,Raider,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Iron Man (Zombie),false,75,77516,6,4,14,7,6,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Ironheart,false,72,93646,8,7,13,6,6,7,5,Raider,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Jessica Jones,false,90,229956,8,7,16,6,7,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Jubilee,false,90,214827,8,7,16,7,7,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Juggernaut,false,75,101598,8,7,14,6,6,6,4,Striker,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Kang the Conqueror,true,95,327019,8,8,17,7,7,7,5,Striker,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Karnak,false,75,91491,8,6,13,6,6,6,4,Striker,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Kate Bishop,false,86,186703,8,6,16,7,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Kestrel,true,95,327900,8,8,16,7,7,7,5,Raider,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Killmonger,false,80,142348,8,7,15,6,6,6,4,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Kingpin,false,75,124188,8,8,14,6,6,7,4,Healer,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Kitty Pryde,false,89,201267,8,7,16,7,7,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Korath the Pursuer,false,65,84385,8,8,12,6,6,6,4,Striker,5,5,5,5,5,5
Shammy,SIGMA Infamously Strange,Korg,false,75,87225,6,6,14,6,6,6,4,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Kree Cyborg,false,65,62420,8,6,12,6,6,0,4,Striker,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Kree Noble,false,66,66352,8,7,12,6,6,0,4,Skirmisher,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Kree Oracle,false,67,64682,8,6,12,6,6,0,4,Healer,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Kree Reaper,false,60,52304,8,7,11,6,6,0,4,Striker,1,1,1,1,1,1
Shammy,SIGMA Infamously Strange,Kree Royal Guard,false,66,67550,8,7,12,6,6,0,4,Fortifier,2,2,2,2,2,2
Shammy,SIGMA Infamously Strange,Lady Deathstrike,false,90,222963,8,7,16,7,7,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Loki,false,92,250998,8,7,16,7,7,7,5,Skirmisher,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Loki (Teen),true,90,183883,5,5,17,7,7,7,5,Skirmisher,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Longshot,false,80,134705,8,7,15,6,6,6,5,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Luke Cage,false,90,208510,8,7,16,7,7,7,5,Fortifier,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,M'Baku,false,80,146133,8,7,15,6,6,6,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Madelyne Pryor,true,70,83334,7,6,13,6,6,7,4,Striker,5,5,5,5,5,5
Shammy,SIGMA Infamously Strange,Magik,false,54,46671,8,7,10,5,5,5,4,Striker,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Magneto,true,95,302585,8,7,17,7,7,7,5,Striker,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Mantis,false,63,66648,8,6,11,6,6,6,4,Healer,5,5,5,5,5,5
Shammy,SIGMA Infamously Strange,Maria Hill,false,87,213190,8,8,16,6,7,7,5,Healer,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Mercenary Lieutenant,false,75,97373,8,6,14,6,6,0,5,Healer,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Mercenary Riot Guard,false,75,97055,8,7,14,6,6,0,4,Fortifier,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Mercenary Sniper,false,56,41137,8,8,10,6,5,0,4,Striker,1,1,1,1,1,1
Shammy,SIGMA Infamously Strange,Mercenary Soldier,false,60,57921,8,6,11,6,6,0,4,Skirmisher,4,4,4,4,4,4
Shammy,SIGMA Infamously Strange,Mighty Thor,false,85,181463,8,7,16,6,6,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Minn-Erva,false,85,172927,8,7,16,7,7,7,5,Healer,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Mister Fantastic,false,75,84801,8,7,13,6,6,6,4,Skirmisher,2,2,2,2,2,2
Shammy,SIGMA Infamously Strange,Mister Negative,true,78,129667,8,7,14,6,6,6,4,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Mister Sinister,false,80,161452,8,7,15,7,7,7,5,Healer,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Misty Knight,false,85,203567,8,8,16,7,7,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Moon Knight,false,70,82751,8,7,13,6,6,6,4,Raider,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Moondragon,false,85,198287,8,7,16,7,7,7,5,Healer,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Moonstone,false,87,159246,6,6,15,6,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Morbius,true,80,141831,8,7,15,6,6,6,4,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Mordo,false,75,105004,8,7,13,6,6,6,4,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Morgan Le Fay,false,95,375685,8,7,17,7,8,7,6,Raider,10,10,10,10,10,10
Shammy,SIGMA Infamously Strange,Ms. Marvel,false,87,195680,8,6,16,7,7,7,5,Skirmisher,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Multiple Man,false,75,115184,8,8,14,6,6,6,4,Healer,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Mysterio,false,77,143555,8,8,14,6,7,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Mystique,false,75,110114,8,6,14,6,6,6,4,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Nakia,false,88,202089,7,7,16,7,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Namor,false,75,101032,8,6,14,6,6,6,5,Raider,2,2,2,2,2,2
Shammy,SIGMA Infamously Strange,Nebula,false,85,175735,8,7,15,7,7,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Negasonic,false,75,103117,8,7,13,6,6,7,5,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Nemesis,false,95,300229,7,7,17,7,7,7,5,Striker,10,10,10,10,10,10
Shammy,SIGMA Infamously Strange,Nick Fury,false,95,303304,8,7,17,7,7,7,5,Skirmisher,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Nico Minoru,true,85,205542,8,7,16,7,7,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Night Nurse,false,80,152770,8,7,15,7,7,7,5,Healer,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Nobu,false,75,107364,8,6,14,6,6,6,4,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Nova,true,85,156953,8,6,16,7,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Okoye,false,85,195166,8,7,16,6,7,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Omega Red,false,90,262144,8,7,16,7,7,7,5,Striker,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Phoenix,false,85,169893,8,6,15,7,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Photon,false,1,289,5,5,1,1,1,i,i,,0,0,0,0,0,0
Shammy,SIGMA Infamously Strange,Phyla-Vell,false,90,224339,8,7,16,7,7,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Polaris,false,82,150670,8,7,15,6,6,6,4,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Proxima Midnight,false,80,156005,8,7,15,6,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Psylocke,false,92,251343,8,6,17,7,7,7,5,Skirmisher,10,10,10,10,10,10
Shammy,SIGMA Infamously Strange,Punisher,false,75,99062,8,6,13,6,6,7,5,Striker,4,4,4,4,4,4
Shammy,SIGMA Infamously Strange,Pyro,false,77,97440,8,6,14,6,6,6,4,Striker,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Quake,false,75,97340,8,6,13,6,6,6,4,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Quicksilver,true,85,133276,8,4,16,6,6,7,5,Striker,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Ravager Boomer,false,75,106563,8,7,14,6,6,0,4,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Ravager Bruiser,false,75,101657,8,6,14,6,6,0,4,Fortifier,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Ravager Stitcher,false,80,125309,8,6,15,6,6,0,4,Healer,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Red Guardian,false,80,130481,8,6,15,6,6,6,5,Fortifier,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Red Hulk,false,95,341712,8,7,17,7,8,7,6,Raider,10,10,10,10,10,10
Shammy,SIGMA Infamously Strange,Red Skull,false,75,91308,8,6,13,6,6,7,5,Healer,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Rescue,false,75,120350,8,8,13,6,7,6,5,Healer,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Rhino,false,75,77398,8,6,12,6,6,6,5,Fortifier,1,1,1,1,1,1
Shammy,SIGMA Infamously Strange,Rocket Raccoon,false,80,140865,8,6,15,7,6,7,4,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Rogue,false,95,366954,8,7,17,8,7,7,6,Striker,10,10,10,10,10,10
Shammy,SIGMA Infamously Strange,Ronan the Accuser,false,67,70142,8,6,12,6,6,6,4,Raider,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,S.H.I.E.L.D. Assault,false,67,63266,8,6,12,6,6,0,4,Raider,2,2,2,2,2,2
Shammy,SIGMA Infamously Strange,S.H.I.E.L.D. Medic,false,70,86885,8,7,13,6,7,0,4,Healer,5,5,5,5,5,5
Shammy,SIGMA Infamously Strange,S.H.I.E.L.D. Operative,false,65,67509,8,7,12,6,6,0,4,Healer,2,2,2,2,2,2
Shammy,SIGMA Infamously Strange,S.H.I.E.L.D. Security,false,70,82403,8,7,13,6,6,0,4,Fortifier,5,5,5,5,5,5
Shammy,SIGMA Infamously Strange,S.H.I.E.L.D. Trooper,false,70,76192,8,6,13,6,6,0,4,Striker,5,5,5,5,5,5
Shammy,SIGMA Infamously Strange,Sabretooth,false,85,171875,8,7,15,6,7,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Scarlet Spider,false,91,252248,8,7,16,7,7,7,5,Raider,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Scarlet Witch,false,90,240775,8,6,17,7,7,7,5,Skirmisher,10,10,10,10,10,10
Shammy,SIGMA Infamously Strange,Scientist Supreme,false,75,103706,8,7,14,6,7,6,5,Healer,2,2,2,2,2,2
Shammy,SIGMA Infamously Strange,Scream,false,85,178536,8,7,15,7,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Sersi,false,95,316684,8,8,16,7,7,7,5,Skirmisher,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Shang-Chi,false,95,298585,8,7,16,7,7,7,5,Raider,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Sharon Carter,false,90,208799,8,7,16,7,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Shatterstar,false,80,145137,8,7,15,6,6,6,5,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,She-Hulk,false,90,243835,8,7,17,7,7,7,5,Healer,10,10,10,10,10,10
Shammy,SIGMA Infamously Strange,Shocker,false,75,86701,8,7,12,6,6,6,4,Skirmisher,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Shuri,false,90,234866,8,7,16,7,7,7,5,Healer,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Sif,false,85,163627,8,8,16,6,6,6,5,Fortifier,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Silver Samurai,false,85,200780,8,8,15,7,7,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Silver Surfer,false,83,204280,8,8,15,7,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Spider-Man,false,90,198652,8,6,16,6,7,6,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Spider-Man (Big Time),true,80,104021,7,5,15,6,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Spider-Man (Miles),false,90,226294,8,7,16,7,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Spider-Man (Noir),true,75,104058,7,6,14,6,6,6,4,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Spider-Man (Symbiote),false,85,185478,8,7,15,7,7,7,5,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Spider-Man 2099,false,85,179357,8,7,15,7,7,7,5,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Spider-Punk,false,91,232737,8,7,16,7,7,7,5,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Spider-Weaver,false,95,357839,8,8,17,7,7,7,5,Striker,10,10,10,10,10,10
Shammy,SIGMA Infamously Strange,Spider-Woman,false,85,188702,8,6,15,7,7,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Squirrel Girl,false,87,197909,8,7,16,7,7,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Star-Lord,false,80,130633,8,6,15,6,6,6,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Star-Lord (Annihilation),false,75,102280,6,6,14,6,6,6,4,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Star-Lord (T'Challa),false,80,155970,8,8,15,6,6,6,4,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Stature,false,75,118901,8,7,14,6,6,7,5,Fortifier,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Storm,false,75,90611,8,7,13,7,6,6,4,Striker,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Strange (Heartless),false,93,291095,8,7,17,7,7,7,5,Raider,10,10,10,10,10,10
Shammy,SIGMA Infamously Strange,Stryfe,false,76,122671,8,6,14,7,7,6,5,Fortifier,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Sunfire,false,92,256285,8,8,17,7,7,7,5,Striker,10,10,10,10,10,10
Shammy,SIGMA Infamously Strange,Swarm,true,85,179853,8,8,15,6,6,6,4,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Sylvie,true,88,141282,6,6,16,7,7,7,5,Striker,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Taskmaster,false,87,179039,8,7,16,6,6,7,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Thanos,false,85,181905,8,8,15,7,7,7,5,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,The Thing,false,75,82255,8,7,12,6,6,6,4,Striker,3,3,3,3,3,3
Shammy,SIGMA Infamously Strange,Thor,false,90,210082,8,7,16,6,6,7,5,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Thor (Infinity War),false,75,93644,6,6,14,6,6,7,4,Striker,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Titania,true,87,176341,6,6,16,7,7,7,5,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Toad,false,75,108785,8,6,14,6,6,6,5,Skirmisher,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,U.S. Agent,false,92,236242,8,6,16,7,7,7,5,Skirmisher,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Ultimus,false,65,69458,8,6,12,6,6,6,4,Striker,1,1,1,1,1,1
Shammy,SIGMA Infamously Strange,Ultron,false,92,245779,8,6,17,7,7,7,5,Striker,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Union Jack,false,95,230370,7,7,16,7,7,7,5,Raider,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Vahl,true,95,250118,7,7,17,7,7,7,5,Striker,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Valkyrie,false,90,201928,8,7,16,6,7,7,5,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Venom,false,85,163130,8,7,15,6,6,7,5,Raider,8,8,8,8,8,8
Shammy,SIGMA Infamously Strange,Vision,false,95,298683,8,7,16,7,7,7,5,Skirmisher,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Viv Vision,false,95,322533,8,7,17,7,7,7,5,Striker,9,9,9,9,9,9
Shammy,SIGMA Infamously Strange,Vulture,false,72,81066,8,6,13,6,6,6,4,Raider,3,3,3,3,3,3
